DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
-1.4041790282486564,-1.0064249969154584,-1.7136728897466962,0.9767644117667437,-0.04668806341770988,1.6886129735307256,0
-0.6953329767091356,-1.401007139292339,0.27229406049406324,0.9767644117667437,-0.7493499203700406,-0.8424435653558547,0
0.013513074830385077,0.6912178871943507,0.10561456692967343,0.9767644117667437,-0.04668806341770988,1.3943040736601928,0
-1.4041790282486564,-0.19193676092997486,-0.1388298985779235,0.9767644117667437,0.6559737935346208,0.6879627139709147,1
0.013513074830385077,0.700130812429768,-0.7120443647387111,-1.023788323932921,0.6559737935346208,-1.2544760251746003,0
-0.6953329767091356,0.28658787677891395,-0.23065096270358088,0.9767644117667437,1.3586356504869515,-1.1367524652263874,1
1.4312051779094266,-0.6396401351458072,-0.23060316145685372,-1.023788323932921,-0.04668806341770988,0.09934491422984955,0
0.013513074830385077,-1.4900239218090576,-0.09620559987973411,0.9767644117667437,1.3586356504869515,-0.4892728855112156,1
-1.4041790282486564,-0.720961673847557,-1.1414999128148844,-1.023788323932921,1.3586356504869515,-1.4899231450710264,0
-0.6953329767091356,0.43402354188187997,1.5422465817025468,0.9767644117667437,-1.4520117773223713,0.5702391540227016,1
0.013513074830385077,-0.7074102139890699,-0.7494988585528625,0.9767644117667437,-0.7493499203700406,-0.018378645718363482,1
-0.6953329767091356,0.3905842173312471,-0.07357507178204122,-1.023788323932921,-0.7493499203700406,1.3354422936860864,0
-0.6953329767091356,-0.729157156220448,-0.5830876678265172,0.9767644117667437,-0.7493499203700406,0.8645480538932343,0
1.4312051779094266,0.5995087167109988,-0.9557373889045049,-1.023788323932921,-1.4520117773223713,1.0411333938155538,0
-1.4041790282486564,0.8258626554741293,-0.3046032176383591,0.9767644117667437,0.6559737935346208,1.1588569537637667,1
1.4312051779094266,-0.6201340677228807,-0.8657112397334644,-1.023788323932921,-0.04668806341770988,-1.0190289052781742,0
1.4312051779094266,0.45825242684818496,0.8622255811341045,0.9767644117667437,1.3586356504869515,0.6291009339968082,0
0.013513074830385077,0.7546347453224003,-1.3236266578190057,0.9767644117667437,1.3586356504869515,-0.13610220566657652,1
1.4312051779094266,-0.06951074721976469,-0.702536014383237,-1.023788323932921,1.3586356504869515,-0.13610220566657652,0
-0.6953329767091356,-1.2008750700523998,-0.39976015816468025,0.9767644117667437,-0.7493499203700406,1.512027633608406,0
0.7223591263699058,-1.3543353630577195,-0.329870371534677,-1.023788323932921,-0.7493499203700406,-1.6076467050192393,0
0.7223591263699058,-0.6555765839839526,-0.7083493344243178,0.9767644117667437,-0.7493499203700406,0.3347920341262756,0
-0.6953329767091356,0.9742415081869085,0.5571156961232414,-1.023788323932921,-0.7493499203700406,-1.5487849250451329,0
0.013513074830385077,1.5895404460859033,-1.2026387207753222,-1.023788323932921,1.3586356504869515,1.6886129735307256,0
0.7223591263699058,1.299689930132971,0.13200861331695035,0.9767644117667437,-0.04668806341770988,0.040483134255743035,1
-1.4041790282486564,-0.2739575897765406,-1.5011986475329984,0.9767644117667437,0.6559737935346208,0.09934491422984955,1
-0.6953329767091356,-0.29742816801618266,-0.7924662074112727,-1.023788323932921,1.3586356504869515,1.4531658536342995,0
-1.4041790282486564,1.398320783089612,-0.15310312968123668,0.9767644117667437,0.6559737935346208,0.3347920341262756,1
0.7223591263699058,-0.1355655417500917,1.293682257164664,-1.023788323932921,-0.04668806341770988,0.5113773740485952,0
-1.4041790282486564,1.5235059307885,-1.59187726283639,0.9767644117667437,-0.04668806341770988,0.3347920341262756,1
-1.4041790282486564,1.0902987300148497,0.13961215601774704,0.9767644117667437,0.6559737935346208,0.15820669420395606,1
-0.6953329767091356,-0.6614119165828284,-1.5654872522296508,0.9767644117667437,-0.04668806341770988,-1.3133378051487068,1
0.7223591263699058,-1.6575331289021262,0.3984426739651115,-1.023788323932921,1.3586356504869515,-0.018378645718363482,0
1.4312051779094266,0.4363557541276449,-1.3408748070712988,-1.023788323932921,-0.7493499203700406,1.3943040736601928,0
-0.6953329767091356,0.3831278883343485,0.07999236885828177,0.9767644117667437,0.6559737935346208,1.27658051371198,0
-0.6953329767091356,0.7556654543501592,-1.0731305248128622,0.9767644117667437,-0.04668806341770988,0.9234098338673408,1
-0.6953329767091356,1.4478765630694248,0.4469651570979684,0.9767644117667437,-0.7493499203700406,1.0999951737896603,0
0.013513074830385077,-1.1196644921703198,-0.8840671454816765,-1.023788323932921,-0.7493499203700406,-0.5481346654853221,0
0.013513074830385077,1.6122390297700724,-0.9376100767268676,0.9767644117667437,-0.7493499203700406,0.8645480538932343,1
-0.6953329767091356,1.770307781360266,-1.6619763550886129,-1.023788323932921,1.3586356504869515,-1.666508484993346,0
-1.4041790282486564,1.7091720480735468,-1.6443382832835012,0.9767644117667437,-0.7493499203700406,-0.018378645718363482,1
-1.4041790282486564,0.6546467220930504,1.5586676028572635,-1.023788323932921,0.6559737935346208,-0.3715493255630026,0
0.013513074830385077,0.7323657141300403,0.4121543885519788,0.9767644117667437,-0.7493499203700406,-1.0190289052781742,1
0.7223591263699058,1.4809524532509086,1.4679047771304121,-1.023788323932921,-0.04668806341770988,-1.666508484993346,0
-1.4041790282486564,-0.10826011381757449,-1.282238879354837,0.9767644117667437,-1.4520117773223713,1.0999951737896603,1
0.013513074830385077,-0.6588037269138344,1.2723433850545216,0.9767644117667437,-0.04668806341770988,0.6291009339968082,0
0.013513074830385077,-1.545032334528636,0.7737165104667537,-1.023788323932921,-0.04668806341770988,0.21706847417806258,0
0.013513074830385077,1.163324117833811,1.4619360823047887,0.9767644117667437,1.3586356504869515,0.15820669420395606,1
1.4312051779094266,1.1598448745702037,1.392945920747066,0.9767644117667437,0.6559737935346208,-1.1956142452004939,1
-1.4041790282486564,1.5872575253730201,-1.5363666243612681,0.9767644117667437,-0.7493499203700406,-0.07724042569247,1
-0.6953329767091356,-0.1884791886823316,-0.6041915249384332,-1.023788323932921,1.3586356504869515,1.629751193556619,0
0.7223591263699058,0.2599496598404926,0.9741836110119245,0.9767644117667437,1.3586356504869515,-0.4304111055371091,1
-0.6953329767091356,-0.9795400540917696,-0.2825909722939345,0.9767644117667437,1.3586356504869515,-0.3715493255630026,1
0.7223591263699058,1.3287824948071305,-0.7424074602435411,-1.023788323932921,-1.4520117773223713,1.6886129735307256,0
1.4312051779094266,0.20675687270626933,-0.11853756005818675,0.9767644117667437,-1.4520117773223713,1.5708894135825124,1
-1.4041790282486564,1.5464221488621557,-0.52536385736042,0.9767644117667437,0.6559737935346208,-1.1956142452004939,1
0.7223591263699058,0.9830762353310543,-1.0828099280379642,0.9767644117667437,1.3586356504869515,0.8056862739191277,0
1.4312051779094266,-0.891417295544386,0.5531103095907097,-1.023788323932921,1.3586356504869515,0.6291009339968082,0
1.4312051779094266,-0.23003050707995581,-1.5717908731317238,-1.023788323932921,0.6559737935346208,-1.7253702649674525,0
-0.6953329767091356,1.4720563730354648,-1.2828250913679802,0.9767644117667437,-0.7493499203700406,-0.9601671253040678,1
1.4312051779094266,1.0667006361362283,1.2923000343483046,0.9767644117667437,-0.7493499203700406,-0.5481346654853221,1
-0.6953329767091356,-0.6515983941691647,0.4034249085687896,0.9767644117667437,1.3586356504869515,-0.9601671253040678,1
1.4312051779094266,1.5417980212658333,0.5829522853044167,0.9767644117667437,-0.7493499203700406,-1.1956142452004939,1
-0.6953329767091356,-0.47030774455103314,0.6914735239344825,0.9767644117667437,1.3586356504869515,-0.5481346654853221,1
0.013513074830385077,-1.7020101415225835,-0.24866796552573125,0.9767644117667437,0.6559737935346208,-0.31268754558889605,1
-0.6953329767091356,-1.4571712531881096,-0.9557674407135747,0.9767644117667437,-0.04668806341770988,1.512027633608406,0
-0.6953329767091356,1.4705777787934753,1.5557354317126655,0.9767644117667437,0.6559737935346208,-1.3133378051487068,1
-0.6953329767091356,0.19874330879105281,-0.5926607388655308,0.9767644117667437,-0.7493499203700406,-0.07724042569247,1
-0.6953329767091356,-1.3641820751951088,1.1564815783072062,0.9767644117667437,-0.04668806341770988,-0.7835817853817482,0
0.013513074830385077,-0.5404469505925868,1.2241055578496083,-1.023788323932921,1.3586356504869515,-1.6076467050192393,0
-0.6953329767091356,-1.6885654901186782,0.531237730097631,0.9767644117667437,-1.4520117773223713,-1.3133378051487068,1
-1.4041790282486564,1.1361300346862107,-1.5285148654995722,-1.023788323932921,-0.7493499203700406,0.6879627139709147,0
1.4312051779094266,0.03136897625698095,-1.7026739380219869,0.9767644117667437,-1.4520117773223713,-0.3715493255630026,1
-1.4041790282486564,0.4028569313279787,-1.0840373570835162,-1.023788323932921,0.6559737935346208,0.09934491422984955,0
-1.4041790282486564,0.9843925408309823,-0.6370805681083673,0.9767644117667437,0.6559737935346208,-1.3133378051487068,1
-0.6953329767091356,1.0189433477812129,1.0198706744717247,-1.023788323932921,-1.4520117773223713,1.2177187337378734,0
-1.4041790282486564,1.4337374066010116,-0.22060055131843184,-1.023788323932921,-0.7493499203700406,0.6879627139709147,0
0.013513074830385077,0.163722737038912,-0.5360588315222683,-1.023788323932921,0.6559737935346208,-0.6658582254335351,0
0.7223591263699058,0.6291246284136615,-0.013997619820071834,-1.023788323932921,-0.04668806341770988,-0.9601671253040678,0
-1.4041790282486564,-1.6057563304186655,-1.4500976399078414,-1.023788323932921,-1.4520117773223713,0.3347920341262756,0
-0.6953329767091356,-1.279166378261243,0.3205845583750131,-1.023788323932921,-0.04668806341770988,-1.5487849250451329,0
1.4312051779094266,-1.3567897464647012,0.38754141320307733,0.9767644117667437,0.6559737935346208,-1.3133378051487068,0
-1.4041790282486564,1.658641099199359,-1.1517461461416751,-1.023788323932921,-1.4520117773223713,0.2759302541521691,1
-1.4041790282486564,1.64457737488643,1.1386817530347018,-1.023788323932921,-1.4520117773223713,-0.3715493255630026,0
1.4312051779094266,-0.10205871074227008,-1.1582578817567677,-1.023788323932921,-0.7493499203700406,0.7468244939450213,0
-1.4041790282486564,-0.2072694706130297,0.06416364080869452,0.9767644117667437,1.3586356504869515,-0.018378645718363482,1
-0.6953329767091356,-0.8685168026141291,-0.3422981173279593,0.9767644117667437,-0.7493499203700406,0.9822716138414473,0
0.013513074830385077,1.543597654915812,1.7122242889658181,0.9767644117667437,-0.04668806341770988,0.9234098338673408,0
-1.4041790282486564,1.5397347587021952,-0.9915189239426186,-1.023788323932921,-0.7493499203700406,1.0999951737896603,0
0.013513074830385077,-0.3799125601373311,-1.375988910506175,-1.023788323932921,1.3586356504869515,0.39365381410038214,0
1.4312051779094266,1.7765529911602016,0.43933616617478405,0.9767644117667437,-0.04668806341770988,0.9822716138414473,0
0.7223591263699058,-0.4286782868700085,1.191908650641153,0.9767644117667437,-0.04668806341770988,-0.3715493255630026,1
1.4312051779094266,-0.4878460805050619,-0.8938156614509364,-1.023788323932921,-0.04668806341770988,-0.7835817853817482,0
0.7223591263699058,-0.9501984506260281,1.3129656521439592,-1.023788323932921,-1.4520117773223713,0.040483134255743035,0
-1.4041790282486564,-1.5120914826639371,1.5374167667805267,0.9767644117667437,-0.04668806341770988,-1.4899231450710264,0
0.013513074830385077,1.6060912701012715,-0.35242774690225565,0.9767644117667437,-0.04668806341770988,-1.2544760251746003,1
-1.4041790282486564,-0.40162109980764116,-1.134464462762925,-1.023788323932921,0.6559737935346208,-0.13610220566657652,0
0.013513074830385077,-0.9061019358470371,0.06481139908245695,-1.023788323932921,-0.7493499203700406,1.3943040736601928,0
1.4312051779094266,-1.0271925947941218,0.27770870172660206,-1.023788323932921,-1.4520117773223713,1.3354422936860864,0
-0.6953329767091356,1.508075723415172,-1.5830714624832423,0.9767644117667437,-0.7493499203700406,1.0999951737896603,1
1.4312051779094266,1.718152363584578,-1.2451403838288355,0.9767644117667437,0.6559737935346208,0.21706847417806258,1
0.013513074830385077,-0.5948349899782729,0.2825770465773012,-1.023788323932921,-1.4520117773223713,-0.25382576561478953,1
0.013513074830385077,1.2511747053725342,-0.18162022379026155,-1.023788323932921,-1.4520117773223713,-0.6069964454594287,1
-1.4041790282486564,0.2865605033424193,0.4404119991741514,0.9767644117667437,-0.04668806341770988,1.6886129735307256,0
0.013513074830385077,-0.9880792377430491,1.1556646967440158,0.9767644117667437,1.3586356504869515,0.9822716138414473,0
1.4312051779094266,-0.7368939076746822,1.538016607043923,-1.023788323932921,1.3586356504869515,1.3354422936860864,0
-0.6953329767091356,-0.0732043024076132,1.5350573425131373,-1.023788323932921,-0.04668806341770988,0.21706847417806258,0
1.4312051779094266,1.7244547862665631,1.6698032519624997,0.9767644117667437,1.3586356504869515,-0.8424435653558547,1
-0.6953329767091356,-0.9091424842086862,-0.9655563290785593,-1.023788323932921,0.6559737935346208,-0.018378645718363482,0
1.4312051779094266,0.6700797837631425,0.627099399227564,0.9767644117667437,-1.4520117773223713,-1.3133378051487068,1
-1.4041790282486564,1.628179975417692,-0.6992252444388116,-1.023788323932921,-0.04668806341770988,0.040483134255743035,0
0.013513074830385077,-0.8641469021211737,-0.6557025311547882,0.9767644117667437,-0.04668806341770988,1.27658051371198,0
0.013513074830385077,0.9758661412781638,1.0368347660860422,-1.023788323932921,1.3586356504869515,-1.4899231450710264,0
1.4312051779094266,-1.4542968229640356,1.668319414123591,-1.023788323932921,1.3586356504869515,-0.6658582254335351,0
0.013513074830385077,-0.7441234328492699,0.6648550927754817,0.9767644117667437,1.3586356504869515,0.5113773740485952,0
